Customer_ID,Order_ID,Product_ID,Event_Type,Event_Timestamp
1087,EMEA-2020-105893,4,login,2020-11-11 05:05:15
1087,EMEA-2020-105893,4,login,2020-11-11 09:04:52
1087,EMEA-2020-105893,4,report_downloaded,2020-11-11 14:15:10
1087,EMEA-2020-105893,4,report_downloaded,2020-11-11 16:39:42
1087,EMEA-2020-105893,4,report_downloaded,2020-11-11 17:57:00
1047,EMEA-2020-167164,4,report_downloaded,2020-05-13 19:08:27
1047,EMEA-2020-167164,4,feature_used,2020-05-13 03:43:02
1047,EMEA-2020-167164,4,feature_used,2020-05-13 15:47:31
1047,EMEA-2020-167164,4,dashboard_viewed,2020-05-13 14:43:15
1047,EMEA-2020-167164,4,feature_used,2020-05-13 19:55:58
1047,EMEA-2020-167164,4,report_downloaded,2020-05-13 22:10:23
1047,EMEA-2020-167164,4,report_downloaded,2020-05-13 23:39:02
1047,EMEA-2020-167164,4,feature_used,2020-05-13 05:19:48
1047,EMEA-2020-167164,4,report_downloaded,2020-05-13 05:20:03
1047,EMEA-2020-167164,4,report_downloaded,2020-05-13 20:17:55
1099,AMER-2020-143336,6,report_downloaded,2020-08-27 07:05:46
1099,AMER-2020-143336,6,feature_used,2020-08-27 10:10:27
1099,AMER-2020-143336,6,report_downloaded,2020-08-27 13:13:32
1099,AMER-2020-143336,6,login,2020-08-27 00:18:31
1099,AMER-2020-143336,6,dashboard_viewed,2020-08-27 15:05:37
1099,AMER-2020-143336,6,feature_used,2020-08-27 22:42:50
1099,AMER-2020-143336,6,dashboard_viewed,2020-08-27 13:49:26
1099,AMER-2020-143336,6,report_downloaded,2020-08-27 15:26:08
1099,AMER-2020-143336,7,dashboard_viewed,2020-08-27 03:15:41
1099,AMER-2020-143336,7,report_downloaded,2020-08-27 20:23:31
1099,AMER-2020-143336,7,feature_used,2020-08-27 17:19:42
1099,AMER-2020-143336,7,feature_used,2020-08-27 10:30:35
1099,AMER-2020-143336,3,dashboard_viewed,2020-08-27 09:52:30
1099,AMER-2020-143336,3,login,2020-08-27 12:02:08
1099,AMER-2020-143336,3,login,2020-08-27 03:21:36
1099,AMER-2020-143336,3,dashboard_viewed,2020-08-27 13:09:31
1099,AMER-2020-143336,3,report_downloaded,2020-08-27 17:13:07
1099,AMER-2020-143336,3,dashboard_viewed,2020-08-27 05:54:56
1099,AMER-2020-143336,3,login,2020-08-27 21:39:46
1099,AMER-2020-143336,3,login,2020-08-27 03:31:26
1048,AMER-2022-137330,6,login,2022-12-10 23:42:00
1048,AMER-2022-137330,6,login,2022-12-10 12:58:21
1048,AMER-2022-137330,6,dashboard_viewed,2022-12-10 10:19:00
1048,AMER-2022-137330,6,login,2022-12-10 15:08:05
1048,AMER-2022-137330,6,report_downloaded,2022-12-10 11:46:45
1048,AMER-2022-137330,6,report_downloaded,2022-12-10 10:33:10
1048,AMER-2022-137330,8,login,2022-12-10 22:03:54
1048,AMER-2022-137330,8,report_downloaded,2022-12-10 01:39:50
1048,AMER-2022-137330,8,dashboard_viewed,2022-12-10 18:45:02
1048,AMER-2022-137330,8,report_downloaded,2022-12-10 04:05:50
1048,AMER-2022-137330,8,login,2022-12-10 00:51:39
1048,AMER-2022-137330,8,login,2022-12-10 21:48:20
1048,AMER-2022-137330,8,feature_used,2022-12-10 08:43:32
1025,EMEA-2023-156909,2,dashboard_viewed,2023-07-17 05:47:57
1025,EMEA-2023-156909,2,login,2023-07-17 03:41:48
1025,EMEA-2023-156909,2,feature_used,2023-07-17 02:31:28
1025,EMEA-2023-156909,2,report_downloaded,2023-07-17 15:59:58
1063,EMEA-2021-106320,3,login,2021-09-25 07:32:54
1063,EMEA-2021-106320,3,report_downloaded,2021-09-25 21:57:30
1063,EMEA-2021-106320,3,login,2021-09-25 08:47:16
1063,EMEA-2021-106320,3,login,2021-09-25 12:47:16
1063,EMEA-2021-106320,3,report_downloaded,2021-09-25 19:33:28
1063,EMEA-2021-106320,3,report_downloaded,2021-09-25 05:04:42
1043,AMER-2022-121755,3,dashboard_viewed,2022-01-16 06:36:20
1043,AMER-2022-121755,3,report_downloaded,2022-01-16 17:02:18
1043,AMER-2022-121755,3,dashboard_viewed,2022-01-16 13:53:05
1043,AMER-2022-121755,3,report_downloaded,2022-01-16 18:00:38
1043,AMER-2022-121755,3,report_downloaded,2022-01-16 18:51:59
1043,AMER-2022-121755,3,login,2022-01-16 11:08:25
1043,AMER-2022-121755,3,dashboard_viewed,2022-01-16 11:48:42
1043,AMER-2022-121755,3,report_downloaded,2022-01-16 10:47:19
1043,AMER-2022-121755,3,dashboard_viewed,2022-01-16 10:39:00
1043,AMER-2022-121755,3,login,2022-01-16 21:24:32
1043,AMER-2022-121755,10,report_downloaded,2022-01-16 19:20:27
1043,AMER-2022-121755,10,report_downloaded,2022-01-16 08:48:04
1043,AMER-2022-121755,10,dashboard_viewed,2022-01-16 07:29:14
1043,AMER-2022-121755,10,feature_used,2022-01-16 13:27:47
1051,EMEA-2021-150630,1,report_downloaded,2021-09-17 16:15:43
1051,EMEA-2021-150630,1,report_downloaded,2021-09-17 12:37:34
1051,EMEA-2021-150630,1,login,2021-09-17 14:15:49
1051,EMEA-2021-150630,1,login,2021-09-17 02:41:01
1051,EMEA-2021-150630,1,dashboard_viewed,2021-09-17 12:43:52
1051,EMEA-2021-150630,1,report_downloaded,2021-09-17 00:18:01
1051,EMEA-2021-150630,3,feature_used,2021-09-17 14:43:35
1051,EMEA-2021-150630,3,feature_used,2021-09-17 21:15:11
1051,EMEA-2021-150630,3,login,2021-09-17 00:49:02
1051,EMEA-2021-150630,3,dashboard_viewed,2021-09-17 05:53:46
1051,EMEA-2021-150630,3,feature_used,2021-09-17 11:49:08
1051,EMEA-2021-150630,3,report_downloaded,2021-09-17 10:59:25
1051,EMEA-2021-150630,3,report_downloaded,2021-09-17 00:35:26
1051,EMEA-2021-150630,5,report_downloaded,2021-09-17 01:35:41
1051,EMEA-2021-150630,5,dashboard_viewed,2021-09-17 13:58:55
1051,EMEA-2021-150630,5,login,2021-09-17 19:07:03
1051,EMEA-2021-150630,5,login,2021-09-17 14:06:45
1051,EMEA-2021-150630,5,report_downloaded,2021-09-17 06:55:52
1051,EMEA-2021-150630,5,dashboard_viewed,2021-09-17 19:56:56
1051,EMEA-2021-150630,5,report_downloaded,2021-09-17 19:07:50
1051,EMEA-2021-150630,5,login,2021-09-17 21:48:14
1051,EMEA-2021-150630,5,report_downloaded,2021-09-17 08:52:40
1051,EMEA-2021-150630,5,report_downloaded,2021-09-17 02:13:29
1051,EMEA-2021-150630,11,login,2021-09-17 19:27:24
1051,EMEA-2021-150630,11,feature_used,2021-09-17 09:44:23
1051,EMEA-2021-150630,11,login,2021-09-17 14:12:47
1051,EMEA-2021-150630,11,dashboard_viewed,2021-09-17 09:46:44
1051,EMEA-2021-150630,11,dashboard_viewed,2021-09-17 08:20:54
1051,EMEA-2021-150630,11,login,2021-09-17 17:04:31
1051,EMEA-2021-150630,6,feature_used,2021-09-17 09:53:12
1051,EMEA-2021-150630,6,login,2021-09-17 02:06:53
1051,EMEA-2021-150630,6,feature_used,2021-09-17 05:13:45
1051,EMEA-2021-150630,6,report_downloaded,2021-09-17 01:35:32
1051,EMEA-2021-150630,6,feature_used,2021-09-17 17:37:27
1051,EMEA-2021-150630,3,login,2021-09-17 00:20:03
1051,EMEA-2021-150630,3,login,2021-09-17 18:37:31
1051,EMEA-2021-150630,3,feature_used,2021-09-17 16:40:42
1051,EMEA-2021-150630,3,dashboard_viewed,2021-09-17 18:58:14
1051,EMEA-2021-150630,3,report_downloaded,2021-09-17 23:20:18
1051,EMEA-2021-150630,3,feature_used,2021-09-17 20:21:43
1051,EMEA-2021-150630,6,report_downloaded,2021-09-17 23:28:02
1051,EMEA-2021-150630,6,dashboard_viewed,2021-09-17 04:07:02
1051,EMEA-2021-150630,6,report_downloaded,2021-09-17 00:10:04
1051,EMEA-2021-150630,6,feature_used,2021-09-17 23:51:47
1051,EMEA-2021-150630,6,dashboard_viewed,2021-09-17 02:12:01
1051,EMEA-2021-150630,6,login,2021-09-17 18:24:21
1051,EMEA-2021-150630,6,login,2021-09-17 05:57:44
1051,EMEA-2021-150630,6,login,2021-09-17 21:04:39
1083,APJ-2023-107727,9,dashboard_viewed,2023-10-20 18:47:56
1083,APJ-2023-107727,9,report_downloaded,2023-10-20 17:59:47
1083,APJ-2023-107727,9,login,2023-10-20 04:50:53
1083,APJ-2023-107727,9,report_downloaded,2023-10-20 23:29:18
1083,APJ-2023-107727,9,report_downloaded,2023-10-20 15:28:22
1083,APJ-2023-107727,9,login,2023-10-20 23:46:49
1077,APJ-2022-117590,7,feature_used,2022-12-09 00:25:19
1077,APJ-2022-117590,7,login,2022-12-09 16:09:15
1077,APJ-2022-117590,7,feature_used,2022-12-09 10:20:23
1077,APJ-2022-117590,7,login,2022-12-09 13:00:24
1077,APJ-2022-117590,7,dashboard_viewed,2022-12-09 10:32:45
1077,APJ-2022-117590,7,dashboard_viewed,2022-12-09 10:22:57
1077,APJ-2022-117590,7,login,2022-12-09 11:14:31
1077,APJ-2022-117590,5,report_downloaded,2022-12-09 10:27:43
1077,APJ-2022-117590,5,dashboard_viewed,2022-12-09 08:44:27
1077,APJ-2022-117590,5,dashboard_viewed,2022-12-09 01:38:44
1077,APJ-2022-117590,5,report_downloaded,2022-12-09 01:24:18
1077,APJ-2022-117590,5,login,2022-12-09 07:09:25
1077,APJ-2022-117590,5,login,2022-12-09 07:58:32
1077,APJ-2022-117590,5,report_downloaded,2022-12-09 00:46:07
1077,APJ-2022-117590,5,login,2022-12-09 17:09:41
1101,APJ-2021-117415,11,report_downloaded,2021-12-27 14:42:06
1101,APJ-2021-117415,11,report_downloaded,2021-12-27 20:53:03
1101,APJ-2021-117415,11,report_downloaded,2021-12-27 06:27:33
1101,APJ-2021-117415,11,feature_used,2021-12-27 19:44:22
1101,APJ-2021-117415,11,dashboard_viewed,2021-12-27 23:14:19
1101,APJ-2021-117415,11,report_downloaded,2021-12-27 15:02:24
1101,APJ-2021-117415,11,dashboard_viewed,2021-12-27 01:29:45
1101,APJ-2021-117415,11,feature_used,2021-12-27 05:07:20
1101,APJ-2021-117415,1,dashboard_viewed,2021-12-27 03:23:21
1101,APJ-2021-117415,1,feature_used,2021-12-27 20:30:38
1101,APJ-2021-117415,1,feature_used,2021-12-27 15:55:32
1101,APJ-2021-117415,2,dashboard_viewed,2021-12-27 14:40:35
1101,APJ-2021-117415,2,dashboard_viewed,2021-12-27 01:25:56
1101,APJ-2021-117415,2,feature_used,2021-12-27 20:56:00
1101,APJ-2021-117415,7,login,2021-12-27 13:42:43
1101,APJ-2021-117415,7,login,2021-12-27 04:04:50
1101,APJ-2021-117415,7,login,2021-12-27 11:14:42
1101,APJ-2021-117415,7,report_downloaded,2021-12-27 16:56:38
1101,APJ-2021-117415,7,login,2021-12-27 13:37:09
1101,APJ-2021-117415,7,feature_used,2021-12-27 16:13:41
1101,APJ-2021-117415,7,feature_used,2021-12-27 04:23:38
1101,APJ-2021-117415,7,report_downloaded,2021-12-27 12:20:47
1058,APJ-2023-120999,7,feature_used,2023-09-11 23:28:56
1058,APJ-2023-120999,7,dashboard_viewed,2023-09-11 09:14:24
1058,APJ-2023-120999,7,login,2023-09-11 12:03:11
1058,APJ-2023-120999,7,report_downloaded,2023-09-11 23:47:50
1058,APJ-2023-120999,7,dashboard_viewed,2023-09-11 14:45:00
1043,AMER-2022-101343,4,feature_used,2022-07-18 23:37:33
1043,AMER-2022-101343,4,feature_used,2022-07-18 10:33:09
1043,AMER-2022-101343,4,dashboard_viewed,2022-07-18 19:52:42
1043,AMER-2022-101343,4,login,2022-07-18 03:45:38
1015,EMEA-2023-139619,4,dashboard_viewed,2023-09-20 16:03:25
1015,EMEA-2023-139619,4,report_downloaded,2023-09-20 09:43:22
1015,EMEA-2023-139619,4,login,2023-09-20 09:50:17
1015,EMEA-2023-139619,4,dashboard_viewed,2023-09-20 15:09:51
1015,EMEA-2023-139619,4,feature_used,2023-09-20 16:21:04
1015,EMEA-2023-139619,4,feature_used,2023-09-20 03:32:06
1015,EMEA-2023-139619,4,feature_used,2023-09-20 05:10:39
1028,EMEA-2022-118255,10,report_downloaded,2022-03-12 22:04:36
1028,EMEA-2022-118255,10,login,2022-03-12 14:24:26
1028,EMEA-2022-118255,10,login,2022-03-12 05:29:29
1028,EMEA-2022-118255,10,feature_used,2022-03-12 00:53:18
1028,EMEA-2022-118255,3,login,2022-03-12 20:53:40
1028,EMEA-2022-118255,3,dashboard_viewed,2022-03-12 03:45:51
1028,EMEA-2022-118255,3,dashboard_viewed,2022-03-12 19:50:27
1028,EMEA-2022-118255,3,login,2022-03-12 13:20:52
1028,EMEA-2022-118255,3,report_downloaded,2022-03-12 05:33:00
1028,EMEA-2022-118255,3,dashboard_viewed,2022-03-12 05:18:40
1028,EMEA-2022-118255,3,report_downloaded,2022-03-12 11:35:26
1028,EMEA-2022-118255,3,report_downloaded,2022-03-12 08:49:40
1068,AMER-2020-146703,4,dashboard_viewed,2020-10-20 15:56:33
1068,AMER-2020-146703,4,dashboard_viewed,2020-10-20 16:25:30
1068,AMER-2020-146703,4,dashboard_viewed,2020-10-20 23:04:44
1068,AMER-2020-146703,4,report_downloaded,2020-10-20 11:02:24
1068,AMER-2020-146703,4,report_downloaded,2020-10-20 20:51:32
1068,AMER-2020-146703,4,dashboard_viewed,2020-10-20 00:51:07
1011,APJ-2022-169194,10,login,2022-06-21 16:08:48
1011,APJ-2022-169194,10,feature_used,2022-06-21 16:10:08
1011,APJ-2022-169194,10,login,2022-06-21 02:37:01
1011,APJ-2022-169194,10,dashboard_viewed,2022-06-21 07:58:54
1011,APJ-2022-169194,10,feature_used,2022-06-21 13:46:27
1011,APJ-2022-169194,10,login,2022-06-21 10:53:29
1011,APJ-2022-169194,10,feature_used,2022-06-21 21:40:56
1011,APJ-2022-169194,7,login,2022-06-21 00:47:45
1011,APJ-2022-169194,7,report_downloaded,2022-06-21 12:14:48
1011,APJ-2022-169194,7,dashboard_viewed,2022-06-21 05:53:56
1011,APJ-2022-169194,7,login,2022-06-21 18:22:53
1011,APJ-2022-169194,7,login,2022-06-21 02:26:21
1043,APJ-2021-115742,3,login,2021-04-18 00:53:32
1043,APJ-2021-115742,3,dashboard_viewed,2021-04-18 07:41:33
1043,APJ-2021-115742,3,report_downloaded,2021-04-18 03:07:34
1043,APJ-2021-115742,3,dashboard_viewed,2021-04-18 22:33:16
1043,APJ-2021-115742,3,dashboard_viewed,2021-04-18 10:03:04
1043,APJ-2021-115742,3,report_downloaded,2021-04-18 13:57:23
1043,APJ-2021-115742,3,dashboard_viewed,2021-04-18 07:12:48
1043,APJ-2021-115742,3,feature_used,2021-04-18 09:07:17
1043,APJ-2021-115742,3,dashboard_viewed,2021-04-18 20:52:49
1043,APJ-2021-115742,3,report_downloaded,2021-04-18 05:19:08
1043,APJ-2021-115742,2,report_downloaded,2021-04-18 04:40:01
1043,APJ-2021-115742,2,report_downloaded,2021-04-18 18:36:21
1043,APJ-2021-115742,2,login,2021-04-18 07:29:31
1043,APJ-2021-115742,2,feature_used,2021-04-18 15:20:39
1043,APJ-2021-115742,5,login,2021-04-18 13:37:40
1043,APJ-2021-115742,5,feature_used,2021-04-18 10:16:00
1043,APJ-2021-115742,5,login,2021-04-18 14:46:10
1043,APJ-2021-115742,5,feature_used,2021-04-18 07:17:08
1043,APJ-2021-115742,5,feature_used,2021-04-18 23:42:40
1043,APJ-2021-115742,2,login,2021-04-18 14:58:05
1043,APJ-2021-115742,2,report_downloaded,2021-04-18 18:46:01
1043,APJ-2021-115742,2,report_downloaded,2021-04-18 12:26:03
1043,APJ-2021-115742,2,dashboard_viewed,2021-04-18 03:55:27
1043,APJ-2021-115742,2,login,2021-04-18 18:03:41
1043,APJ-2021-115742,2,feature_used,2021-04-18 03:47:16
1059,EMEA-2022-105816,12,login,2022-12-12 09:04:24
1059,EMEA-2022-105816,12,dashboard_viewed,2022-12-12 18:51:32
1059,EMEA-2022-105816,12,login,2022-12-12 13:24:00
1059,EMEA-2022-105816,12,dashboard_viewed,2022-12-12 03:27:57
1059,EMEA-2022-105816,12,feature_used,2022-12-12 23:44:43
1059,EMEA-2022-105816,12,dashboard_viewed,2022-12-12 10:11:18
1059,EMEA-2022-105816,12,feature_used,2022-12-12 08:07:42
1059,EMEA-2022-105816,12,report_downloaded,2022-12-12 21:18:23
1059,EMEA-2022-105816,7,login,2022-12-12 10:22:24
1059,EMEA-2022-105816,7,feature_used,2022-12-12 09:31:38
1059,EMEA-2022-105816,7,report_downloaded,2022-12-12 17:19:38
1059,EMEA-2022-105816,7,dashboard_viewed,2022-12-12 11:20:47
1059,EMEA-2022-105816,7,login,2022-12-12 22:01:09
1059,EMEA-2022-105816,7,dashboard_viewed,2022-12-12 22:57:52
1059,EMEA-2022-105816,7,dashboard_viewed,2022-12-12 14:44:30
1006,EMEA-2022-111682,4,report_downloaded,2022-06-18 06:50:35
1006,EMEA-2022-111682,4,login,2022-06-18 18:33:14
1006,EMEA-2022-111682,4,report_downloaded,2022-06-18 09:37:06
1006,EMEA-2022-111682,4,dashboard_viewed,2022-06-18 17:12:43
1006,EMEA-2022-111682,4,login,2022-06-18 16:44:33
1006,EMEA-2022-111682,4,report_downloaded,2022-06-18 18:27:51
1006,EMEA-2022-111682,4,login,2022-06-18 01:27:33
1006,EMEA-2022-111682,4,report_downloaded,2022-06-18 02:33:31
1006,EMEA-2022-111682,4,feature_used,2022-06-18 22:19:55
1006,EMEA-2022-111682,9,dashboard_viewed,2022-06-18 00:25:18
1006,EMEA-2022-111682,9,dashboard_viewed,2022-06-18 05:34:01
1006,EMEA-2022-111682,9,feature_used,2022-06-18 18:09:33
1006,EMEA-2022-111682,9,login,2022-06-18 10:09:23
1006,EMEA-2022-111682,9,feature_used,2022-06-18 15:36:34
1006,EMEA-2022-111682,9,report_downloaded,2022-06-18 13:21:20
1006,EMEA-2022-111682,9,feature_used,2022-06-18 18:15:07
1006,EMEA-2022-111682,9,feature_used,2022-06-18 21:02:21
1006,EMEA-2022-111682,2,report_downloaded,2022-06-18 07:00:10
1006,EMEA-2022-111682,2,login,2022-06-18 22:33:37
1006,EMEA-2022-111682,2,feature_used,2022-06-18 06:15:25
1006,EMEA-2022-111682,2,feature_used,2022-06-18 10:24:16
1006,EMEA-2022-111682,2,report_downloaded,2022-06-18 10:57:23
1006,EMEA-2022-111682,2,report_downloaded,2022-06-18 02:17:31
1006,EMEA-2022-111682,2,feature_used,2022-06-18 15:26:35
1006,EMEA-2022-111682,9,feature_used,2022-06-18 23:18:57
1006,EMEA-2022-111682,9,report_downloaded,2022-06-18 20:14:58
1006,EMEA-2022-111682,9,login,2022-06-18 19:43:27
1006,EMEA-2022-111682,9,report_downloaded,2022-06-18 14:43:56
1006,EMEA-2022-111682,9,feature_used,2022-06-18 18:26:45
1006,EMEA-2022-111682,10,feature_used,2022-06-18 16:09:44
1006,EMEA-2022-111682,10,login,2022-06-18 18:11:27
1006,EMEA-2022-111682,10,login,2022-06-18 11:40:47
1006,EMEA-2022-111682,10,dashboard_viewed,2022-06-18 08:44:25
1006,EMEA-2022-111682,10,report_downloaded,2022-06-18 09:21:06
1006,EMEA-2022-111682,3,dashboard_viewed,2022-06-18 06:21:13
1006,EMEA-2022-111682,3,report_downloaded,2022-06-18 06:19:01
1006,EMEA-2022-111682,3,login,2022-06-18 21:08:25
1006,EMEA-2022-111682,3,dashboard_viewed,2022-06-18 21:31:31
1006,EMEA-2022-111682,3,report_downloaded,2022-06-18 21:46:26
1006,EMEA-2022-111682,3,dashboard_viewed,2022-06-18 08:47:11
1006,EMEA-2022-111682,3,login,2022-06-18 07:49:41
1006,EMEA-2022-111682,6,dashboard_viewed,2022-06-18 06:33:09
1006,EMEA-2022-111682,6,login,2022-06-18 14:59:02
1006,EMEA-2022-111682,6,dashboard_viewed,2022-06-18 23:00:36
1006,EMEA-2022-111682,6,feature_used,2022-06-18 04:11:23
1067,AMER-2021-135545,10,report_downloaded,2021-11-24 10:00:16
1067,AMER-2021-135545,10,login,2021-11-24 16:18:23
1067,AMER-2021-135545,10,feature_used,2021-11-24 10:39:22
1067,AMER-2021-135545,3,feature_used,2021-11-24 00:05:27
1067,AMER-2021-135545,3,feature_used,2021-11-24 16:40:33
1067,AMER-2021-135545,3,feature_used,2021-11-24 00:11:13
1067,AMER-2021-135545,9,dashboard_viewed,2021-11-24 02:35:33
1067,AMER-2021-135545,9,login,2021-11-24 10:54:48
1067,AMER-2021-135545,9,feature_used,2021-11-24 22:19:02
